what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022125953
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022137659
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399022161150
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022174375
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022200275
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399022216698
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022219600
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022233610
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1399022258978
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399022261956
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399022263454
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022265382
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022281562
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022309494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022500793
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022504500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022514243
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022515436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022519189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022520461
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022521678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022523493
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022524504
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022525781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022541072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022544093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022598402
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022599332
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022607901
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022609349
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022610908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022614062
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022615716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022621636
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022755959
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022757852
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022763074
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022773931
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022775483
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022776276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022791929
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022793522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022794905
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022796242
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022797919
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022798810
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022799939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022800523
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022801804
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022802883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022862027
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022865179
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399022991878
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399023006113
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1399023012611
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399023014774
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1399023020071
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399023024639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023091442
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023113356
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023129097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023147747
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1399023200798
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399023217458
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399023221082
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023221991
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023241996
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023261136
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023297275
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399023357495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023358511
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023380667
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1399023412809
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023414592
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023420537
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023421127
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023422163
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023424454
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023441555
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1399023454449
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399023459719
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399023512826
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023513749
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023538009
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023554244
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023555665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1399023557529
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023558907
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1399023563362
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023571775
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023571912
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1399023572016
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023575248
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399023586756
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399023594631
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023595996
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023622904
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023645067
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023647889
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1399023650981
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399023652316
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023673266
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023676386
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023681689
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023717860
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023719449
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023721300
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023730040
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023731979
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023737014
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023743867
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023745526
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023748203
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023752341
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023753540
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023756688
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023758211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023759565
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399023762767
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023768971
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023771449
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023771756
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023771763
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023771892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023777158
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1399023777216
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023791117
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023796956
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023800174
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399023801557
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399023803156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399024108263
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399024120269
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399024134533
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399024286390
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399024356116
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399024361491
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399024364328
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399024386570
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399024418244
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399024425305
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399024552453
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399024697968
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1399024701539
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1399024758372
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399024759885
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399024856079
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399024856876
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399024905560
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1399024908971
